,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
金昌市,213097.0,261975.0,238271.0,323096.0,312500.0,301102.0,301102.0,312876.0,350746.0,400569.0,452011.0,541581.0,855262.0,1158700.0,1526136.0,2132190.0,1944259.0,1947494.0,2105134.0,2327546.0,2433884.0,2520357.0,2561027.0,2245163.0,2078152.0,2360278.5,2642405.0,3400000.0
钦州市,71155.0,95531.0,644480.0,1123179.0,1273312.0,1226812.0,1226812.0,1238784.0,1323558.0,1440898.0,1546561.0,1553338.0,1746454.0,2055202.0,2450725.0,3039209.0,3774232.0,3963669.0,5206655.0,6466515.0,6913216.0,7537500.0,8549638.0,9444242.0,11020466.0,11970056.5,12919647.0,13560000.0
铁岭市,544408.0,673600.0,889235.0,988505.0,1041787.0,1129961.0,1129961.0,1185487.0,1265064.0,1378909.0,1518136.0,1765242.0,2160570.0,2642307.0,3239324.0,4039664.0,5363280.0,6057065.0,7221291.0,8738428.0,9753258.0,10312722.0,8672909.0,7409003.0,5880423.0,6023306.0,6166189.0,6400000.0
铜仁市,,,,,,,,,,,,,,,,,,,,3577155.0,4439100.0,5352236.0,6477345.0,7708924.0,8569700.0,9617450.0,10665200.0,12490000.0
铜川市,149111.0,194231.0,203042.0,305467.0,340309.0,370748.0,370748.0,388113.0,404280.0,370800.0,409000.0,486850.0,589020.0,695200.0,836310.0,1022700.0,1286500.0,1558600.0,1877340.0,2345280.0,2733060.0,3219750.0,3253630.0,3245390.0,3116070.0,3197810.0,3279550.0,3550000.0
铜陵市,359859.0,476668.0,333540.0,519461.0,580129.0,643624.0,643624.0,685354.0,733027.0,801435.0,884156.0,1030449.0,1367200.0,1820500.0,2436300.0,2869000.0,3253100.0,3437300.0,4667000.0,5794100.0,6213008.0,6806000.0,7163100.0,9116000.0,9573000.0,10898298.0,12223596.0,9600000.0
银川市,333206.0,451368.0,482381.0,672066.0,754963.0,809834.0,809834.0,875462.0,950260.0,1048208.0,1334608.0,1567845.0,1889679.0,2885029.0,3352918.0,4086009.0,5141138.0,5781483.0,7694227.0,9866761.0,11509344.0,12890199.0,13886244.0,14938590.0,16177071.0,17595947.5,19014824.0,18970000.0
锦州市,989931.0,1193200.0,1402384.0,1659074.0,1796389.0,1865499.0,1865499.0,1867279.0,1958541.0,2164675.0,2428663.0,2817002.0,3431203.0,3819403.0,4602450.0,5510889.0,6904436.0,7272951.0,9126325.0,11169266.0,12427098.0,13449310.0,13639990.0,13273292.0,10328139.0,11126116.0,11924093.0,10730000.0
镇江市,1604402.0,2420384.0,2205348.0,3351073.0,3605427.0,3905572.0,3905572.0,4165149.0,4520250.0,5026584.0,5608973.0,6405100.0,7811600.0,8716700.0,10215200.0,12066865.0,14081351.0,16720765.0,19876400.0,23114500.0,26304200.0,29272800.0,32524400.0,35024800.0,38338400.0,39419200.0,40500000.0,41270000.0
长春市,2416066.0,3210100.0,3261840.0,4882217.0,5412214.0,6090527.0,6090527.0,7070473.0,8609987.0,10030125.0,11501802.0,13380369.0,15350051.0,16784691.0,17411922.0,20890859.0,25618985.0,28485627.0,33290329.0,40030775.0,44566446.0,50031808.0,53424262.0,55300345.0,59864200.0,65810658.5,71757117.0,59040000.0
长沙市,1485618.0,1934110.0,2530577.0,4000701.0,4828691.0,5428509.0,5428509.0,5884360.0,6564098.0,7280774.0,8128469.0,9294858.0,11338828.0,15199001.0,17989572.0,21902548.0,30009795.0,37447641.0,45470573.0,56193285.0,63999097.0,71531346.0,78248074.0,85101328.0,93569088.0,101801602.0,110034116.0,115740000.0
长治市,446460.0,600900.0,781697.0,1237000.0,1384000.0,1516430.0,1516430.0,1535400.0,1702026.0,1845920.0,2060160.0,2556615.0,3184746.0,3987461.0,4603998.0,5506252.0,6821316.0,7752901.0,9202336.0,12186017.0,13286098.0,13337207.0,13311415.0,11953423.0,12704767.0,14580551.5,16456336.0,16400000.0
阜新市,382665.0,525261.0,533904.0,635813.0,627310.0,684545.0,684545.0,644568.0,650531.0,703271.0,852089.0,1030302.0,1271258.0,1425943.0,1586389.0,1935087.0,2339120.0,2879693.0,3788656.0,4802605.0,5599635.0,6151240.0,6061578.0,5255376.0,4078179.0,4269042.5,4459906.0,4880000.0
阜阳市,172619.0,242671.0,366985.0,3894328.0,4593911.0,3816091.0,3816091.0,3505614.0,2004995.0,2005501.0,2097706.0,2168607.0,2633200.0,3246100.0,3783600.0,4537578.0,5412700.0,6077994.0,7218144.0,8531905.0,9624981.0,10624758.0,11889663.0,12674505.0,14018589.0,15806894.0,17595199.0,27050000.0
防城港市,,60550.0,260500.0,396995.0,482275.0,519722.0,519722.0,546187.0,575085.0,626461.0,692829.0,719769.0,846046.0,1021085.5,1196125.0,1592770.0,2121817.0,2510367.0,3204155.0,4137721.0,4439937.0,5251470.0,5889380.0,6207242.0,6760383.0,6864284.0,6968185.0,7010000.0
阳江市,252632.0,382819.0,894570.0,1174964.0,1264759.0,3555119.0,1416520.0,4128370.0,1695018.0,1855144.0,2054187.0,2328630.0,2738565.0,2953441.0,3393210.0,4078569.0,4838439.0,5272696.0,6398389.0,7668241.0,8870330.0,10398362.0,11685491.0,12500077.0,12707564.0,13105356.5,13503149.0,12920000.0
阳泉市,345476.0,460600.0,488412.0,786766.0,880765.0,939397.0,939397.0,909487.0,947094.0,1004012.0,1091737.0,1259180.0,1515009.0,2002511.0,2374387.0,2732413.0,3106529.0,3487100.0,4293774.0,5281145.0,6019519.0,6118094.0,6166154.0,5957009.0,6228625.0,6782784.5,7336944.0,7190000.0
陇南市,,,,,,,,,,,,,633830.0,741836.0,934900.0,1118061.0,1216011.0,1423400.0,1694085.0,1976822.0,2259756.0,2495000.0,2625279.0,3151353.0,3398884.0,3595578.5,3792273.0,4450000.0
随州市,,,641298.0,1030262.0,1216161.0,1270534.5,1324908.0,1262987.5,1201067.0,1296400.0,1430100.0,1568800.0,1896900.0,1930700.0,2183300.0,2576200.0,3102000.0,3419100.0,4016600.0,5179900.0,5905200.0,6619400.0,7234500.0,7852600.0,8521800.0,9316850.0,10111900.0,11620000.0
雅安市,90185.0,110169.0,105023.0,182580.0,209109.0,216250.0,223391.0,481376.5,739362.0,810416.0,895209.0,1003435.0,1215901.0,1264636.0,1489092.0,1767505.0,2132237.0,2396141.0,2865379.0,3501250.0,3980524.0,4179698.0,4624143.0,5025788.0,5453272.0,5957160.5,6461049.0,7240000.0
青岛市,3313693.0,4553572.0,5207599.0,7102000.0,7977025.0,8883973.0,8883973.0,9928300.0,11500703.0,13160846.0,15181700.0,17804200.0,21638000.0,26958172.0,32065800.0,37865156.0,44361800.0,48538672.0,56661900.0,66156000.0,73021100.0,80066000.0,86921000.0,93000700.0,100112900.0,110064050.0,120015200.0,117410000.0
鞍山市,2391650.0,4002986.0,3302492.0,3950424.0,4360287.0,4826739.0,4826739.0,5249721.0,5812213.0,6415123.0,7089643.0,7903681.0,10060000.0,10180120.0,11360123.0,13435436.0,16078635.0,17304740.0,21250121.0,23987633.0,24293160.0,26232539.0,23858951.0,23369966.0,14619713.0,16065146.5,17510580.0,17450000.0
韶关市,853803.0,1327629.0,1203280.0,1604117.0,1733320.0,1821372.0,1821372.0,1966510.0,2015300.0,2191864.0,2356100.0,2680300.0,3127628.0,3399334.0,4005559.0,4716931.0,5458677.0,5787525.0,6831033.0,8168058.0,9064760.0,10100737.0,11134897.0,11499806.0,12183920.0,12811515.0,13439110.0,13180000.0
马鞍山市,671686.0,1180900.0,800000.0,1093304.0,1235224.0,1171143.0,1171143.0,1236502.0,1261744.0,1381549.0,1545927.0,1925237.0,2650950.0,3713461.0,4289000.0,5321000.0,6363000.0,6658905.0,8110148.0,11441815.0,12320000.0,12928032.0,13331200.0,13653044.0,14937617.0,17059308.5,19181000.0,21110000.0
驻马店市,125639.0,152667.0,160364.0,253003.0,296936.0,309167.0,321398.0,1561116.5,2800835.0,3056202.0,3316976.0,3457143.0,4458303.0,5003555.0,5719231.0,6674772.0,8129755.0,9005247.0,10537118.0,12447731.0,13735463.0,15420210.0,16912964.0,18070960.0,19729881.0,21716590.5,23703300.0,27420000.0
鸡西市,347293.0,443430.0,608630.0,895424.0,1008181.0,1077819.0,1077819.0,1181365.0,1244084.0,1363440.0,1491194.0,1691294.0,1946995.0,2046355.0,2362214.0,2646464.0,3158814.0,3538182.0,4194931.0,5078321.0,5823381.0,5709117.0,5160088.0,5146868.0,5183793.0,5267787.5,5351782.0,5520000.0
鹤壁市,215038.0,292134.0,403891.0,666755.0,699629.0,732335.0,732335.0,770250.0,853405.0,948240.0,1050506.0,1222482.0,1563417.0,1862357.0,2216682.0,2744319.0,3423523.0,3636276.0,4291193.0,5005192.0,5457806.0,6221183.0,6821975.0,7172528.0,7717894.0,8168453.5,8619013.0,9890000.0
鹤岗市,306010.0,310080.0,280651.0,453685.0,556378.0,626128.0,626128.0,629391.0,632730.0,697139.0,768841.0,880058.0,1048765.0,1120588.0,1300017.0,1535718.0,1846919.0,2023349.0,2509870.0,3130593.0,3582393.0,3200142.0,2594613.0,2655736.0,2641031.0,2768400.5,2895770.0,3360000.0
鹰潭市,237215.0,324674.0,248363.0,357655.0,395000.0,389100.0,389100.0,420336.0,539487.0,588195.0,656671.0,797237.0,963748.0,1235280.0,1432082.0,2202019.0,2566218.0,2568020.0,3448865.0,4275959.0,4821747.0,5534700.0,6069809.0,6392614.0,6953489.0,7571638.0,8189787.0,9410000.0
黄冈市,,,201453.0,2684944.0,3159103.0,3464035.0,3252719.5,3041404.0,3203296.0,3430456.0,3622700.0,3872350.0,4323957.0,3485600.0,3911900.0,4737400.0,6007500.0,7301900.0,8623000.0,10451100.0,11928800.0,13325500.0,14591500.0,15892400.0,17261700.0,18806850.0,20352000.0,23230000.0
黄山市,157158.0,197918.0,370551.0,573125.0,675571.0,725483.0,725483.0,778711.0,813108.0,882945.0,967473.0,1084187.0,1319800.0,1599782.0,1874889.0,2132317.0,2499000.0,2669198.0,3093198.0,3788148.0,4249452.0,4702965.0,5071697.0,5309000.0,5768174.0,6273658.5,6779143.0,8180000.0
黄石市,670482.0,939482.0,544982.0,1153179.0,1383989.0,1605195.0,1605195.0,1800312.0,2007512.0,2226200.0,2454500.0,2736400.0,3169800.0,3432100.0,4010300.0,4666800.0,5565700.0,5715900.0,6901200.0,9259600.0,10409500.0,11420300.0,12185600.0,12281000.0,13055500.0,14464400.0,15873300.0,17670000.0
黑河市,29228.0,171568.0,496892.0,695933.0,766801.0,786647.0,786647.0,755324.0,765648.0,824628.0,895727.0,971388.0,1122757.0,1204960.0,1356863.0,1663188.0,2056219.0,2242095.0,2610994.0,3160451.0,3660823.0,3896462.0,4213621.0,4478252.0,4708056.0,4879677.5,5051299.0,5790000.0
齐齐哈尔市,958142.0,1172640.0,1523119.0,2198581.0,2563559.0,2626261.0,2626261.0,2683433.0,2825549.0,3011998.0,3330510.0,3501690.0,4018847.0,4224396.0,4815986.0,5560392.0,6658807.0,6905169.0,8804569.0,10658065.0,11760768.0,12303980.0,12093360.0,12703250.0,13253110.0,13327340.5,13401571.0,11290000.0
龙岩市,214640.0,336891.0,343602.0,1508756.0,1700568.0,1894625.0,1894625.0,2078099.0,2266848.0,2342689.0,2578580.0,2943962.0,3492257.0,3856278.0,4500075.0,5534371.0,6728476.0,8248814.0,9908973.0,12421544.0,13746498.0,14798988.0,16212107.0,17384535.0,18956670.0,21444810.5,23932951.0,26790000.0
